vx,vy,angular,x,y,theta
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
0.0,0.0,0.0,0.0045651290335836725,0.5493419414202876,1.5613953797704143
